"","date","hosp_census_5_current","hosp_census_95_current","hosp_census_median_current","vent_census_5_current","vent_census_95_current","vent_census_median_current","hosp_admits_5_current","hosp_admits_95_current","hosp_admits_median_current","vent_admits_5_current","vent_admits_95_current","vent_admits_median_current","hosp_census_5_reduction_10","hosp_census_95_reduction_10","hosp_census_median_reduction_10","vent_census_5_reduction_10","vent_census_95_reduction_10","vent_census_median_reduction_10","hosp_admits_5_reduction_10","hosp_admits_95_reduction_10","hosp_admits_median_reduction_10","vent_admits_5_reduction_10","vent_admits_95_reduction_10","vent_admits_median_reduction_10","hosp_census_5_increase_10","hosp_census_95_increase_10","hosp_census_median_increase_10","vent_census_5_increase_10","vent_census_95_increase_10","vent_census_median_increase_10","hosp_admits_5_increase_10","hosp_admits_95_increase_10","hosp_admits_median_increase_10","vent_admits_5_increase_10","vent_admits_95_increase_10","vent_admits_median_increase_10","hosp_census_observed","vent_census_observed","hosp_admits_observed","vent_admits_observed"
"332",2021-01-06,16.537202958214,36.3683511964443,25.4519699082423,2.05033084462251,16.9466003896863,5.78862891336013,1,7,3,0,2,0,16.5815487737708,36.4474821874295,25.4649902855964,2.05047797310928,16.9273587514333,5.82563758021271,1,7,3,0,2,0,16.5210684067646,36.3573623777804,25.4757489902435,2.01978144196188,16.9412950682529,5.81927770988618,1,7,3,0,2,0,38,NA,6,NA
"333",2021-01-07,16.1900722912553,36.4341955562683,25.1898937958075,2.02595490692949,16.8229639835592,5.7832389421516,0,7,3,0,2,0,16.1784792088145,36.497700305837,25.3107074429918,2.00652972712371,16.7271998947639,5.77440984225836,0,7,3,0,2,0,16.2232197506637,36.408638937162,25.1971746991409,1.98557864171746,16.7969264020948,5.78532897619043,0,7,3,0,2,0,39,NA,1,NA
"334",2021-01-08,15.8481306235552,36.5914291583043,24.981095592254,1.95426144132426,16.6357133753773,5.75509559149324,0,7,3,0,2,0,15.9061285341658,36.5294757846898,25.0088486954611,1.96729199944628,16.5885545326087,5.74225906443939,0,7,3,0,2,0,15.9185966050458,36.3806435246937,25.0144011838616,1.95145612961351,16.6667638356637,5.7490018319984,0,7,3,0,2,0,NA,NA,NA,NA
"335",2021-01-09,15.5696328695726,36.552583357851,24.7846617613092,1.90940544527479,16.5040194877031,5.72476258987061,0,7,3,0,2,0,15.626879789207,36.5070654669337,24.876587572656,1.92778066155047,16.5178024991613,5.69864222857048,0,7,3,0,2,0,15.6763269308074,36.4847014451263,24.7989007741488,1.92145212091899,16.5238811276669,5.71535775603658,0,7,3,0,2,0,NA,NA,NA,NA
"336",2021-01-10,15.2771357416124,36.5302264252585,24.501235880279,1.89001532346994,16.4360749995355,5.67928443548928,0,7,3,0,2,0,15.3062191085376,36.654347201377,24.6170821191002,1.89156355732165,16.3965340106965,5.64559612343588,0,7,3,0,2,0,15.3064690498734,36.5746600134148,24.5962318421769,1.86250296444403,16.455912617908,5.69170306983024,0,7,3,0,2,0,NA,NA,NA,NA
"337",2021-01-11,14.9781880555527,36.5396176046883,24.2895017087,1.85784816742901,16.2606832691152,5.6486834878,0,7,3,0,2,0,15.0149645946564,36.5932124401235,24.3291573398286,1.86443993186386,16.2639173773618,5.62465467859336,0,7,3,0,2,0,15.0592134619619,36.6814115449533,24.4040774931329,1.82939977960625,16.3067474363799,5.65878868555159,0,7,3,0,2,0,NA,NA,NA,NA
"338",2021-01-12,14.6913665083849,36.6674360775839,24.0129252178164,1.83255730076526,16.1213969987426,5.59855740225111,0,7,3,0,2,0,14.7188303764365,36.7266727259746,24.125642696918,1.84004370507077,16.1054461082182,5.59404924965621,0,7,3,0,2,0,14.6525443928435,36.6613175811311,24.1716143844863,1.81570480978488,16.213400939007,5.63001295975315,0,7,3,0,2,0,NA,NA,NA,NA
"339",2021-01-13,14.3686480487544,36.6627374717481,23.7920378508571,1.77884946154171,15.929485434419,5.55087674733003,0,7,3,0,2,0,14.412560371707,36.7405561576131,23.8314800626019,1.8041032165273,15.949831237285,5.50594848003347,0,7,3,0,2,0,14.3729710795272,36.7775091555231,23.9289605909263,1.78195372351839,16.0168423828915,5.58399892071097,0,7,3,0,2,0,NA,NA,NA,NA
"340",2021-01-14,14.0871581064779,36.7415129399406,23.5959692026267,1.74428577030241,15.7911067251169,5.50316366504632,0,7,3,0,2,0,14.1773701215535,36.8313789857303,23.6423996829115,1.76665583612864,15.8705914559726,5.48934796870571,0,7,3,0,2,0,14.1011389571208,36.7949575519925,23.6312949832509,1.74852083976768,15.9799292212285,5.52390452489358,0,7,3,0,2,0,NA,NA,NA,NA
"341",2021-01-15,13.7922423231979,36.6503289808047,23.3177623031627,1.68891201226313,15.7455325564355,5.48098970342008,0,7,3,0,2,0,13.8368505992183,36.9391560535422,23.4119128005311,1.73864348064163,15.7162888445268,5.43212918792096,0,7,3,0,2,0,13.7503062687451,36.8986179112394,23.3926490163499,1.70330764217576,15.8327544990218,5.47152139062792,0,7,3,0,2,0,NA,NA,NA,NA
"342",2021-01-16,13.5133204017391,36.7885893760097,23.1162604382814,1.65082234916173,15.6912141053123,5.43059092277524,0,7,3,0,2,0,13.5626774842085,36.9292839003535,23.1011530478956,1.67932302714703,15.6228691353492,5.40548300083346,0,7,3,0,2,0,13.503254175232,36.841105003924,23.1896643965017,1.67655551922216,15.7135198108941,5.43538132304606,0,7,3,0,2,0,NA,NA,NA,NA
"343",2021-01-17,13.2125116194967,36.8172752610611,22.9171109324275,1.61397333100889,15.5315988647119,5.39229580523023,0,7,3,0,2,0,13.2864532634216,37.09358573387,22.8624694868634,1.6491046799659,15.4886896055968,5.3645914817698,0,7,3,0,2,0,13.2469742004482,37.046151620325,22.9245826337366,1.64125132347947,15.5931859817954,5.3865068529667,0,7,3,0,2,0,NA,NA,NA,NA
"344",2021-01-18,12.9182707734592,36.8708499772983,22.6850883713759,1.60319992918963,15.3390776182605,5.3425247132306,0,7,3,0,2,0,12.9695764866128,37.0125269399633,22.6759876132465,1.60363053060541,15.3691486076634,5.34562993184226,0,7,3,0,2,0,12.9473831332536,37.0607842506103,22.6694988937616,1.60128634850517,15.4865919843158,5.39068985299285,0,7,3,0,2,0,NA,NA,NA,NA
"345",2021-01-19,12.6519903007763,36.8336982783359,22.4564440869956,1.57208147130284,15.2578314646418,5.3121135827093,0,7,3,0,2,0,12.6469959433804,37.10703064229,22.4193851956875,1.55051594779473,15.2632356610893,5.28136877164064,0,7,3,0,2,0,12.6767999920863,37.070237683844,22.4530941925543,1.55893478200588,15.3588960268769,5.37006295451408,0,7,3,0,2,0,NA,NA,NA,NA
"346",2021-01-20,12.3786501370895,36.9515595409081,22.1561212013371,1.53190374722913,15.1378127298547,5.26695198473674,0,7,3,0,2,0,12.4171243794392,37.0637311587807,22.1663678835037,1.52143143382023,15.1582208405295,5.26344427232622,0,7,3,0,2,0,12.4404077359831,36.985975823278,22.173356688997,1.50743294866741,15.24607855668,5.31952933203037,0,7,3,0,2,0,NA,NA,NA,NA
"347",2021-01-21,12.117500827904,36.9293942541632,21.9203153637222,1.48754700357808,15.0272864594321,5.22592956145635,0,7,3,0,2,0,12.1726531088471,37.087737429013,21.9505392460506,1.48747290922586,15.0730006959986,5.23948232619124,0,7,3,0,2,0,12.1610162063971,37.1142898354102,21.9559328717916,1.47779042925307,15.1645626335859,5.28306205837657,0,7,3,0,2,0,NA,NA,NA,NA
"348",2021-01-22,11.8647430187813,36.9395620606308,21.674520926792,1.45802672432576,14.9227596700538,5.19845765752872,0,7,3,0,2,0,11.8427637583688,37.0856713755592,21.6356494939781,1.44473937899312,14.9747225770195,5.19583412776477,0,7,3,0,2,0,11.8539040932364,37.1355774686531,21.7189227180218,1.46398115003179,15.0048994282018,5.25993441101386,0,7,3,0,2,0,NA,NA,NA,NA
"349",2021-01-23,11.5806143043443,36.9603647776529,21.3896662550387,1.41239622984972,14.8435743613709,5.15963428805474,0,7,3,0,2,0,11.5962533824483,37.129808315515,21.3518633359246,1.4312310390319,14.8201920832082,5.16379360721467,0,7,3,0,2,0,11.5733080758299,37.1504228770259,21.3971676827442,1.41931110076894,14.9782039168795,5.20687653835323,0,7,3,0,2,0,NA,NA,NA,NA
"350",2021-01-24,11.291571870505,37.0661904106041,21.09392881784,1.39000338196316,14.739189882312,5.14043423227672,0,7,3,0,2,0,11.336874614602,37.2142612786545,21.1968668551906,1.4031870255815,14.7275841936794,5.15087057136489,0,7,3,0,2,0,11.3216818965048,37.0967289973603,21.1604142907615,1.38846869995262,14.8661461800595,5.18999731186386,0,7,3,0,2,0,NA,NA,NA,NA
"351",2021-01-25,11.0358611482991,37.0196967345385,20.8484409131909,1.36157125127568,14.6075301969439,5.10855786795343,0,7,3,0,2,0,11.0428471795719,37.2389296450065,20.8784628982868,1.35400555762562,14.6359346441747,5.09661395042464,0,7,3,0,2,0,11.0889901260528,37.2536158378444,20.8267680924649,1.35281949104296,14.6794652616195,5.13457116757357,0,7,3,0,2,0,NA,NA,NA,NA
"352",2021-01-26,10.8328245269608,37.187881034666,20.5918316188077,1.32884946602734,14.4420134426918,5.0518885799181,0,7,3,0,2,0,10.8098882056252,37.2576257099425,20.5594003466095,1.31990601772636,14.5321687038987,5.0476357280712,0,7,3,0,2,0,10.8207944330006,37.1520218744961,20.6593248757029,1.33087114499647,14.6050069965455,5.11191634922768,0,7,3,0,2,0,NA,NA,NA,NA
"353",2021-01-27,10.6167555849502,37.2351411231582,20.2956509065364,1.29013889080232,14.4629555578022,5.06491475130578,0,7,3,0,2,0,10.5804984090323,37.2154345489515,20.2953477241975,1.277572995218,14.3564789441876,5.02060835512421,0,7,3,0,2,0,10.5848642521554,37.2790555517198,20.355605645499,1.28832838022457,14.5136089636616,5.07273832730851,0,7,3,0,2,0,NA,NA,NA,NA
"354",2021-01-28,10.4032191525267,37.2384383679807,20.0702067115843,1.25789125466514,14.3759102677223,5.00180550321791,0,7,2,0,2,0,10.3556669672993,37.3342132956721,20.0600135469618,1.25422125411866,14.3494704454467,4.97049673466707,0,7,3,0,2,0,10.3412969296767,37.3320756387847,20.1184357938485,1.22990388036022,14.3421722020095,5.00426670640281,0,7,2,0,2,0,NA,NA,NA,NA
"355",2021-01-29,10.2189251907786,37.3714036953447,19.8346758681967,1.22224802145964,14.1887771279695,4.98276834435495,0,7,2,0,2,0,10.0927331352732,37.370313833952,19.8567273236262,1.21778861312013,14.1977712536736,4.97182020447176,0,7,2,0,2,0,10.0947890696347,37.3415990669429,19.8743752284607,1.21010538012535,14.2548975765727,4.94738407890961,0,7,2,0,2,0,NA,NA,NA,NA
"356",2021-01-30,9.9365044112269,37.3730352719356,19.5425947496899,1.18583453818395,14.0827630268425,4.93596205338929,0,7,2,0,2,0,9.84880949559594,37.4260748233105,19.6807769709015,1.20217624793747,14.1019234052409,4.91646589501584,0,7,2,0,2,0,9.91198364182526,37.3502073798105,19.6078755714742,1.17986937504349,14.0782831380935,4.92922009859734,0,7,2,0,2,0,NA,NA,NA,NA
"357",2021-01-31,9.69458662956082,37.4558007213011,19.2868884828397,1.16640317815931,13.9069936345745,4.90096560741631,0,7,2,0,2,0,9.63599508121062,37.4354285072924,19.3947851677317,1.17722895484489,13.9644135709945,4.90885082897663,0,7,2,0,2,0,9.71849635601262,37.4297508424448,19.3153568052051,1.15194705185216,13.9983547980274,4.9004981140665,0,7,2,0,2,0,NA,NA,NA,NA
"358",2021-02-01,9.51426311016323,37.5400949779918,19.0491702122676,1.13782892980578,13.8547010526388,4.89326001110978,0,7,2,0,2,0,9.4500503733423,37.4169934159123,19.1032230717735,1.14598587669325,13.9306355284343,4.86774454630647,0,7,2,0,2,0,9.47735908996592,37.4938784368264,19.1427877378668,1.12092419295809,13.8997984097296,4.86289010192165,0,7,2,0,2,0,NA,NA,NA,NA
"359",2021-02-02,9.24572827842901,37.5968054070926,18.8039190053423,1.10252276380111,13.7240782653167,4.84151858011434,0,7,2,0,2,0,9.26689307875569,37.4959835724468,18.9244857238608,1.10652055005062,13.8178471311202,4.82871110163715,0,7,2,0,2,0,9.25973463930497,37.5354147033399,18.8821362178432,1.0986586652123,13.7876486766952,4.79730570435414,0,7,2,0,2,0,NA,NA,NA,NA
"360",2021-02-03,9.02591352050283,37.5337391443212,18.4907768153305,1.07867125535234,13.7034160708511,4.82249542308082,0,7,2,0,2,0,9.01855675505078,37.570659127107,18.5966943257257,1.07065490265258,13.7202193987758,4.78212489170623,0,7,2,0,2,0,8.95450607721632,37.559942798584,18.6650456819297,1.07377318832609,13.693825205274,4.77839004714452,0,7,2,0,2,0,NA,NA,NA,NA
"361",2021-02-04,8.78813850002952,37.6618034675889,18.2465862196478,1.03668059099477,13.5837131772031,4.78250964200258,0,7,2,0,2,0,8.83312976678136,37.5500551977053,18.388528901725,1.03569045772248,13.5520721677726,4.77747678673678,0,7,2,0,2,0,8.8099920039757,37.5638899732657,18.2853753287442,1.04239599813062,13.5800497851138,4.74159158274899,0,7,2,0,2,0,NA,NA,NA,NA
"362",2021-02-05,8.53605109073868,37.5851772975474,18.0427802009542,1.00371794391274,13.5250609667438,4.73591616903035,0,7,2,0,2,0,8.66218377624706,37.5364926852116,18.0998691710996,1.00700462511028,13.494344563479,4.729466230506,0,7,2,0,2,0,8.59579570646007,37.6369840330098,18.0566259565229,1.0120673608052,13.4874759981885,4.72449346604431,0,7,2,0,2,0,NA,NA,NA,NA
"363",2021-02-06,8.33101765276863,37.6680089307052,17.8317259233408,0.980716921951906,13.4232858515716,4.70066675190357,0,7,2,0,2,0,8.40889180450779,37.549359642685,17.8945994287474,0.976861848869451,13.423241333679,4.71380674678344,0,7,2,0,2,0,8.3808119437447,37.6742216250579,17.7993865052606,0.985050215729619,13.357572307261,4.68740077078723,0,7,2,0,2,0,NA,NA,NA,NA
"364",2021-02-07,8.15934777498572,37.7558197764553,17.5830730936216,0.957728345866275,13.2850976050908,4.63780652501081,0,7,2,0,2,0,8.22758316440648,37.6413649883414,17.6028437319027,0.964373447239873,13.320218766077,4.64836442366462,0,7,2,0,2,0,8.15244798071518,37.6461137409392,17.5828832774009,0.950609055164323,13.2698939899571,4.66680016554716,0,7,2,0,2,0,NA,NA,NA,NA
"365",2021-02-08,7.98869679576206,37.837680958294,17.4065483050856,0.930075733352696,13.1882163516575,4.59622975449069,0,7,2,0,2,0,8.00393109280202,37.6865955440826,17.3702040193738,0.931834286854825,13.2046130744553,4.61504622950865,0,7,2,0,2,0,7.93678859075279,37.7351652228086,17.3292966803893,0.916449485184996,13.2460731303702,4.61414409268043,0,7,2,0,2,0,NA,NA,NA,NA
"366",2021-02-09,7.75879563134235,37.8622047411192,17.1106450297935,0.88679853131686,13.0853449792779,4.59025509217803,0,7,2,0,2,0,7.79577245044151,37.7107481530376,17.0685231806351,0.896346068224366,13.0888374951364,4.59112975874797,0,7,2,0,2,0,7.77595225250293,37.7340199867017,17.0826007948099,0.886513868006342,13.136920068681,4.60476186091253,0,7,2,0,2,0,NA,NA,NA,NA
"367",2021-02-10,7.5488986483447,37.8889842685651,16.9138462356005,0.865044574588041,12.9402212356335,4.55541879089256,0,7,2,0,2,0,7.56737971011557,37.4155116050596,16.7423907422603,0.858053905494384,12.9692082714236,4.52895050381808,0,7,2,0,2,0,7.66839693577732,37.8579438288006,16.8723356352433,0.859972842395817,13.0476114572452,4.57082371246384,0,7,2,0,2,0,NA,NA,NA,NA
"368",2021-02-11,7.3945065012875,37.9452079553838,16.615789837912,0.840499235390432,12.8381188989782,4.51100022441127,0,7,2,0,2,0,7.37502911678304,37.0446672576209,16.312873818956,0.82089471004353,12.8370275196401,4.46810245500074,0,7,2,0,2,0,7.57254791363497,38.1220418075001,16.6787796687055,0.829741708553222,12.9688099324351,4.54992277138587,0,7,2,0,2,0,NA,NA,NA,NA
"369",2021-02-12,7.21304273039145,37.9723027796476,16.4059397948074,0.818554317089836,12.7554568438325,4.47280183102284,0,7,2,0,2,0,7.09532513315044,36.627186086617,15.9864727057001,0.796305045487849,12.6441917028718,4.40203372606998,0,6,2,0,2,0,7.38110224193983,38.6085318522872,16.5905861836466,0.809109648712632,12.9862292117473,4.52423273651593,0,7,2,0,2,0,NA,NA,NA,NA
"370",2021-02-13,7.0342267774835,38.0067655463742,16.1492344402669,0.791469913834967,12.720985017844,4.47213682451704,0,7,2,0,2,0,6.88123090420568,36.2097646321162,15.5057396291274,0.758498943647711,12.5516969436605,4.31888665871403,0,6,2,0,2,0,7.26121514134374,39.1417150780266,16.6063486737486,0.791458128310656,13.0447887419141,4.56447225843025,0,8,2,0,2,0,NA,NA,NA,NA
"371",2021-02-14,6.85125217126401,37.9660759532348,15.9990655088143,0.763933838498971,12.6701499839612,4.41788341361718,0,7,2,0,2,0,6.62108469197808,35.7395051654249,15.1234548494045,0.729721058670005,12.3203011969655,4.23555354897185,0,6,2,0,2,0,7.14248949212775,39.6989909086356,16.5748224361349,0.782460838329508,13.0017638494516,4.59737402764406,0,8,2,0,2,0,NA,NA,NA,NA
"372",2021-02-15,6.75857309924134,38.1741831402944,15.7698669928063,0.750879687809819,12.617953906428,4.39089440649173,0,7,2,0,2,0,6.35859416527637,35.1956620132565,14.7186678691948,0.69812480979503,12.1678077196633,4.13137601526902,0,6,2,0,2,0,6.97814845105767,40.3768284796066,16.5320385894818,0.767089741426362,13.0308812289507,4.64191930882682,0,8,2,0,2,0,NA,NA,NA,NA
"373",2021-02-16,6.57665867764769,38.2196924548827,15.5371318611452,0.732800727290854,12.5132456379202,4.37448170650778,0,7,2,0,2,0,6.14382049283246,34.6949691171752,14.3159008728241,0.664375187088642,12.0094087733912,4.07108812316244,0,6,2,0,2,0,6.91686363270396,41.2428501885741,16.4799712015514,0.755305927610978,13.1249009818672,4.67280874217636,0,8,2,0,2,0,NA,NA,NA,NA
"374",2021-02-17,6.4077216564708,38.1333823064634,15.348107259824,0.720733656556436,12.4512128322781,4.34832991792214,0,7,2,0,2,0,5.91395731577118,34.1889070129184,13.9072359162009,0.630725315348121,11.7979368481381,3.96891228091104,0,6,2,0,2,0,6.81539497372355,41.8539398122245,16.5176023240622,0.74332289931866,13.1892446695795,4.66488304725457,0,8,2,0,2,0,NA,NA,NA,NA
"375",2021-02-18,6.27004838718443,38.2182608187068,15.1243909858054,0.688453526651299,12.3990275784261,4.29907812267953,0,7,2,0,2,0,5.71276005845097,33.6758685798845,13.5705272105597,0.604161880310615,11.6150016358699,3.88801554355935,0,6,2,0,2,0,6.68469277100842,42.68230436407,16.5213897599551,0.736665080088298,13.239780936621,4.64364284363526,0,8,2,0,2,0,NA,NA,NA,NA
"376",2021-02-19,6.09631515186099,38.2667764794685,14.9168507977217,0.67036352114922,12.2867325326079,4.29836249153106,0,7,2,0,2,0,5.48739785430415,33.3260390602892,13.1931541770732,0.579765031012846,11.3993902309251,3.82436172749982,0,6,2,0,2,0,6.58655556821069,43.201842399538,16.4760188496868,0.726066792466885,13.2918791110828,4.66306102462076,0,8,2,0,2,0,NA,NA,NA,NA
"377",2021-02-20,5.89960681396411,38.1708325094008,14.7409107775901,0.655708774063134,12.2751060329465,4.25475158366095,0,7,2,0,2,0,5.30401476677592,32.9093225086313,12.8477994021865,0.549446400016759,11.2354340073831,3.74045421378107,0,6,2,0,2,0,6.4617212169524,44.0322476205049,16.4592904695354,0.718579250870426,13.4446728428292,4.74895917442708,0,9,2,0,2,0,NA,NA,NA,NA
"378",2021-02-21,5.76773511686613,38.2075689976909,14.4255212962197,0.637685070587583,12.1841774116878,4.23466319898683,0,7,2,0,2,0,5.13588042082689,32.5103959320561,12.4342463959809,0.517561307004486,11.0357958171046,3.63931169160954,0,5,1,0,2,0,6.39362869137533,44.7919728582676,16.4390321598519,0.701398390365466,13.478101179021,4.74093092326748,0,9,2,0,2,0,NA,NA,NA,NA
"379",2021-02-22,5.66017779334363,38.3366352234608,14.2195587269822,0.616019009486159,12.1326933018257,4.22367461656235,0,7,2,0,2,0,4.89187670067647,32.0929265460734,12.0587949319365,0.493379112069581,10.8521289963516,3.55497719447925,0,5,1,0,2,0,6.27607848685064,45.5433267851459,16.4501299137787,0.675865843444409,13.4629387309638,4.77445782299037,0,9,2,0,2,0,NA,NA,NA,NA
"380",2021-02-23,5.44802538479266,38.4091383166191,14.021644143587,0.591860350609485,12.0753569127512,4.18065080578642,0,7,2,0,2,0,4.70778729768124,31.6351429569678,11.7760313924116,0.464865519874556,10.6782996830716,3.46266627328522,0,5,1,0,2,0,6.19192160737931,46.2922347761805,16.3853035237108,0.655089911142429,13.6073093551688,4.81536474184179,0,9,2,0,2,0,NA,NA,NA,NA
"381",2021-02-24,5.33732566696068,38.4196806042713,13.8213437020432,0.567177431182339,12.0308598078403,4.14314876378136,0,7,2,0,2,0,4.52536874047347,31.2204697795587,11.468540843554,0.442209062715734,10.528913175911,3.40000529781717,0,5,1,0,2,0,6.05696304029677,47.3642583537336,16.3469152955884,0.650559120905416,13.6743688825134,4.85362856442199,0,9,2,0,2,0,NA,NA,NA,NA
"382",2021-02-25,5.20899446018734,38.5014045695768,13.6950205266788,0.548445329179522,11.8903590594264,4.12934997180672,0,7,2,0,2,0,4.36866776498194,30.8374836025977,11.1284540524467,0.41558829141015,10.3496549485396,3.33736221174022,0,5,1,0,2,0,5.98628279292704,48.2515467498002,16.2715027599731,0.641570601033684,13.7836326317867,4.88134209997765,0,9,2,0,2,0,NA,NA,NA,NA
"383",2021-02-26,5.07519937422606,38.5120341775635,13.4726603373752,0.525433968131163,11.89785060262,4.09686838666729,0,7,2,0,2,0,4.22169062261884,30.4022896746452,10.8335913962721,0.393978778689521,10.1627791598416,3.2621443287584,0,5,1,0,2,0,5.83869573494462,49.0279152914997,16.2946608102029,0.616997657368101,13.9254640638207,4.90986174833445,0,9,2,0,2,0,NA,NA,NA,NA
"384",2021-02-27,4.94331375942258,38.4017053674052,13.2534937086488,0.5049596750007,11.7767652344596,4.0528228455132,0,7,2,0,2,0,4.06329952259225,30.0444918716273,10.6047331116946,0.374684647754937,10.038259364386,3.19495574268031,0,5,1,0,2,0,5.74586639816983,49.9248655151892,16.2560789845053,0.599995258128105,13.9302258937587,4.94694111845531,0,9,2,0,2,0,NA,NA,NA,NA
"385",2021-02-28,4.78713509720922,38.4069880499647,13.0503667091091,0.478978450408196,11.7595845305604,4.02594079610137,0,7,2,0,2,0,3.94706528679587,29.8604892199927,10.3518557684423,0.350514318624746,9.82533227954905,3.1206125532976,0,5,1,0,2,0,5.59664269825619,50.6684339296848,16.169263739549,0.578934343986321,14.0577044143632,4.96451267046793,0,10,2,0,2,0,NA,NA,NA,NA
"386",2021-03-01,4.66197961125788,38.5234083346419,12.9248581064171,0.4514546038611,11.7276208285122,3.97833097378314,0,7,2,0,2,0,3.7930785448851,29.4246585360704,10.0295044280408,0.335025992300882,9.65758875225531,3.02982921381078,0,5,1,0,2,0,5.54919371020888,51.5919480123663,16.0637103393982,0.568332503104743,14.1814844317825,5.01052293801755,0,10,2,0,2,0,NA,NA,NA,NA
"387",2021-03-02,4.57762771120609,38.4501119842599,12.6888149679295,0.433782056650191,11.7045681809755,3.97795663936208,0,7,2,0,2,0,3.60784692262841,29.1234380269663,9.71617888589881,0.316167997450041,9.51921434142043,2.98266468458555,0,5,1,0,2,0,5.44995896482473,52.5941804770575,16.0247944813775,0.557242928016729,14.2297151707826,5.03604936708464,0,10,2,0,2,0,NA,NA,NA,NA
"388",2021-03-03,4.41836782306967,38.6087985111349,12.4221559930751,0.418242759255709,11.6598016825234,3.91606634020371,0,7,2,0,2,0,3.46936043410151,28.7138758655578,9.44426885474724,0.297446419822708,9.35355723927899,2.92376818271463,0,5,1,0,2,0,5.35528133109088,53.4808112517366,15.9255757669693,0.544357017477364,14.435692367708,5.05454002071541,0,10,2,0,3,0,NA,NA,NA,NA
"389",2021-03-04,4.28306493187469,38.5519637201165,12.3199006780846,0.398309571343183,11.5750756620073,3.90585539144045,0,7,2,0,2,0,3.34237288087991,28.4071567303334,9.28621588689658,0.284225816873021,9.23489795290818,2.85495091599445,0,5,1,0,1,0,5.23902798713082,54.6356428705637,15.9532455254618,0.533505239483937,14.6039879321029,5.07181870347074,0,10,2,0,3,0,NA,NA,NA,NA
"390",2021-03-05,4.14076197874188,38.6282603322385,12.1280808036322,0.381704647842174,11.5130955166589,3.87198168031667,0,7,2,0,2,0,3.20093200732489,28.0976515437006,8.9994896795567,0.265623953851707,9.09863860316965,2.79284162194515,0,5,1,0,1,0,5.10891179833377,55.4222502220548,15.8551948362348,0.51961666406415,14.7198275404067,5.12320690194424,0,10,2,0,3,0,NA,NA,NA,NA
"391",2021-03-06,4.08613303285877,38.8100950417761,11.9400786934717,0.368056458522288,11.4393652794845,3.84074440138873,0,7,2,0,2,0,3.10954035486918,27.7359191718606,8.76116463266565,0.251119467574282,8.91642144759497,2.7311427270622,0,5,1,0,1,0,5.02145886593685,56.4691205169118,15.8002352893333,0.503576732797874,14.7931154345031,5.16226352576384,0,11,2,0,3,0,NA,NA,NA,NA
"392",2021-03-07,3.98934317017853,38.7340154344459,11.804974652666,0.357538940867401,11.3910499307617,3.83491586237831,0,7,2,0,2,0,3.01604910355432,27.397348397071,8.56559743853385,0.237662143985836,8.81808323422183,2.67813076143146,0,5,1,0,1,0,4.93955028598473,57.5635490443916,15.7563591637737,0.485783598929203,14.9162658189465,5.10596951819604,0,11,2,0,3,0,NA,NA,NA,NA
"393",2021-03-08,3.88433634034669,38.7197699905013,11.5983544171672,0.343533534723889,11.3329416026812,3.77981264291302,0,7,2,0,2,0,2.88691814143358,27.16482367234,8.33545677182111,0.223887071683958,8.6685410981185,2.59937530326938,0,5,1,0,1,0,4.81946255596144,58.6071063323598,15.7249856227477,0.47382217964622,15.0822848707324,5.15271207854662,0,11,2,0,3,0,NA,NA,NA,NA
"394",2021-03-09,3.84530503453754,38.8068889604143,11.4497704153805,0.333174387053659,11.2788704126813,3.79008770707577,0,7,2,0,2,0,2.77880215429293,26.8709911812792,8.13013601832446,0.207955135185121,8.57087365198653,2.54079854450407,0,4,1,0,1,0,4.71492064717606,59.6853981804429,15.6579616002836,0.458435028468335,15.1655196184517,5.22163355076924,0,11,2,0,3,0,NA,NA,NA,NA
"395",2021-03-10,3.70917537646787,38.7385767957692,11.2221965980543,0.322005158303828,11.247057849282,3.750520241592,0,7,2,0,2,0,2.67360265723686,26.5546475909945,7.87121257496696,0.194274790670808,8.41624158455474,2.4816873653411,0,4,1,0,1,0,4.65330019112327,60.7460101789373,15.6151419526279,0.443443699755392,15.3983812618726,5.25655252290595,0,11,2,0,3,0,NA,NA,NA,NA
"396",2021-03-11,3.60225675123394,38.8023792707981,11.0458461013226,0.310205734674166,11.14138151929,3.72786770453056,0,7,1,0,2,0,2.5570500515378,26.2353540500339,7.7052336251222,0.182445461944221,8.30043124023069,2.44747931074894,0,4,1,0,1,0,4.53183756638663,62.053044417166,15.556048161011,0.432232957431042,15.5921338035233,5.29399302658832,0,11,2,0,3,0,NA,NA,NA,NA
"397",2021-03-12,3.48737661236117,38.9482794914186,10.8687284441201,0.2930497371072,11.0737897858264,3.66237488560348,0,7,1,0,2,0,2.45564875300842,26.0082570602872,7.49886344617555,0.172965642457484,8.14330805715044,2.38882670916847,0,4,1,0,1,0,4.44958128543871,63.209237391465,15.5056734177291,0.417060070187723,15.6845814714245,5.30435659959804,0,11,2,0,3,0,NA,NA,NA,NA
"398",2021-03-13,3.38035335634588,38.8733637298985,10.7483065457163,0.278526316386891,11.0840018106472,3.62784499358876,0,7,1,0,2,0,2.38247021840426,25.6548880801278,7.35856597268673,0.160657806173904,8.02965637089508,2.33738173262359,0,4,1,0,1,0,4.37655816117954,64.2379925685244,15.4004089109854,0.409509396224784,15.9271924602308,5.29799398145305,0,12,2,0,3,0,NA,NA,NA,NA
