"","date","observed_cumulative_cases","observed_active_cases","observed_cumulative_deaths","observed_new_cases","observed_daily_average_cases","observed_new_episodes","observed_new_cases_community_outbreak","observed_new_cases_institution_outbreak","observed_new_cases_sporadic","observed_new_ICU_p_acute_care","observed_census_ICU","observed_census_ICU_p_acute_care","observed_census_acute_care","observed_new_deaths","cumulative_hosp","observed_new_community_cases","num_non_ltch_tests","non_ltch_pct_positivity","num_ltch_tests","ltch_pct_positivity","observed_pct_positivity","pct_positivity_7_day","adjusted_new_episodes","adjusted_active_cases","adjusted_episode_cases"
"674",2022-01-03,50190,12513,610,569,1010.7,754,0,111,643,8,4,73,69,0,1832,643,1773,0.250990009307861,105,0.1428600025177,24.4944401899465,32.1317976337819,978.45699678495,16881.0099545413,742
"675",2022-01-04,50979,12356,612,813,1002,789,0,108,681,12,4,80,76,2,1844,681,2135,0.333019981384277,300,0.146669998168945,31.006105121401,31.1542575519629,1089.91856603069,17815.8381819019,770
"676",2022-01-05,51649,12097,613,707,925.1,670,0,125,544,17,7,94,87,1,1861,544,2678,0.314409999847412,314,0.0541400003433228,28.7095568081274,31.0604293094552,891.576877053006,17046.471473732,654
"677",2022-01-06,52282,11807,617,853,853.4,633,0,125,508,12,7,93,86,4,1873,508,2294,0.282040004730225,121,0.0743800020217896,27.1635507700113,30.5844934120637,829.654961713326,16377.6793955694,620
"678",2022-01-07,52868,11647,618,666,756.3,586,2,146,438,19,8,100,92,1,1892,440,2309,0.298400001525879,444,0.0427899980545044,25.7175576701582,29.4036653485304,747.263861719438,15915.7277214689,574
"679",2022-01-08,53309,11557,619,711,689.1,441,0,96,345,20,10,111,101,1,1912,345,2371,0.309150009155273,280,0.0964299964904785,28.6682410684454,28.0342700257638,581.953154396594,16278.726392352,436
"680",2022-01-09,53713,11247,619,512,690.1,404,0,87,317,18,13,121,108,0,1930,317,1324,0.273409996032715,172,0.0581400012969971,24.865970252032,27.2322031257317,516.336096446472,15232.6280023138,392
"681",2022-01-10,54361,10800,620,422,669.1,648,0,143,505,14,14,123,109,1,1944,505,1342,0.175109996795654,126,0.0714300012588501,16.6211032601078,26.1074407071833,767.620574070858,13358.222178149,645
"682",2022-01-11,54871,10081,623,614,640.7,510,1,114,394,15,9,126,117,3,1959,395,2155,0.292339992523193,415,0.101199998855591,26.1474974090487,25.413353891133,656.19121182098,13837.543307259,502
"683",2022-01-12,55386,9146,626,489,609.6,515,1,156,358,18,9,126,117,3,1977,359,1537,0.297329998016357,163,0.208589992523193,28.882139748966,25.438008596967,662.767344986364,12910.5686274242,509
"684",2022-01-13,55816,8146,629,402,545.1,430,0,110,320,16,11,126,115,3,1993,320,2030,0.139409999847412,163,0.134969997406006,13.9079985986058,23.5443582867663,493.426284777981,9760.59536187948,417
"685",2022-01-14,56240,7624,631,440,512.9,424,0,102,322,20,15,137,122,2,2013,322,1747,0.215230007171631,275,0.167269992828369,20.8707255468171,22.8519536977175,519.77409907324,9891.64512836764,422
"686",2022-01-15,56566,7524,635,381,465.7,326,0,79,247,15,11,140,129,4,2028,247,1535,0.18371000289917,208,0.144230003356934,17.8998677652592,21.3136146544052,389.008832487788,9443.34597424339,320
"687",2022-01-16,56847,7196,641,396,449.1,281,0,63,218,12,14,142,128,6,2040,218,1342,0.225779991149902,85,0.188239994049072,22.3543901623924,20.9548174987424,350.450276130849,9488.49627081464,279
"688",2022-01-17,57158,6777,646,298,431.4,311,1,101,209,14,15,136,121,5,2054,210,892,0.177129993438721,183,0.0819699954986572,16.0930663556831,20.8793836552532,359.162913795127,8331.2860323313,309
"689",2022-01-18,57594,6408,647,218,374.9,436,2,117,317,17,16,134,118,1,2071,319,991,0.16548999786377,18,0.166669998168945,16.5511048414308,19.5084704313078,511.24407875727,7919.48607108647,432
"690",2022-01-19,57957,6107,651,506,377.3,363,0,105,258,23,21,141,120,4,2094,258,1685,0.216620006561279,290,0.1,19.9496056230762,18.2323941276092,436.351445592969,7843.2685202956,359
"691",2022-01-20,58261,5789,654,490,389.9,304,0,90,214,18,19,138,119,3,2112,214,1748,0.206520004272461,159,0.226420001983643,20.8179207018176,19.2195258566395,367.490066192237,7506.4952952657,303
"692",2022-01-21,58554,5502,657,362,378.7,293,1,92,200,13,20,136,116,3,2125,201,1221,0.239969997406006,87,0.241380004882812,24.0063782306986,19.6674762400511,361.766569296874,7384.35653866368,290
"693",2022-01-22,58797,5287,660,388,379.7,243,0,47,196,12,22,132,110,3,2137,196,1273,0.18068000793457,94,0.223400001525879,18.361759344853,19.7334607514217,294.289092999027,6670.49711574417,243
"694",2022-01-23,59013,5076,667,248,358.6,216,0,66,150,21,20,136,116,7,2158,150,955,0.221989994049072,120,0.0666699981689453,20.4651947997337,19.4635756996133,259.748362145325,6556.44457499781,214
"695",2022-01-24,59334,4760,673,241,350.4,321,0,104,217,11,19,127,108,6,2169,217,923,0.17443000793457,71,0.323940010070801,18.5109293801444,19.8089847031078,378.245666270743,6015.71138916468,322
"696",2022-01-25,59609,4535,678,272,358.1,275,1,104,170,11,22,121,99,5,2180,171,1417,0.175020008087158,62,0.338709983825684,18.1881927286474,20.0428544012815,319.324139645634,5710.49691984182,275
"697",2022-01-26,59813,4265,682,388,341.3,204,0,72,132,10,23,120,97,4,2190,132,1320,0.201520004272461,272,0.10293999671936,18.467718891163,19.8311562967225,238.740962229789,5387.50154477311,206
"698",2022-01-27,60004,4031,683,295,313.4,191,0,48,143,6,21,104,83,1,2196,143,1248,0.158649997711182,121,0.148760004043579,15.77758638662,19.1111085374086,223.153722609826,4937.3752156658,190
"699",2022-01-28,60186,3782,685,228,294.3,182,0,46,136,3,20,94,74,2,2199,136,1042,0.182339992523193,126,0.0793699979782104,17.1231928043169,18.1277963336398,215.18778834721,4704.91334947904,179
"700",2022-01-29,60336,3580,688,198,267.1,150,0,35,115,8,18,94,76,3,2207,115,905,0.140329999923706,82,0.0609800004959106,13.3737598755439,17.4152249808813,171.918257164783,4262.32487521672,150
"701",2022-01-30,60511,3484,688,193,259.3,175,0,40,135,3,17,89,72,0,2210,135,694,0.167150001525879,110,0.0363599991798401,14.9255846976048,16.6238521091486,203.715724520298,4225.07840169421,176
"702",2022-01-31,60728,3378,691,224,256.9,217,0,28,189,5,18,83,65,3,2215,189,822,0.10706000328064,56,0.178570003509521,11.1621005573143,15.5740194201729,247.065081913501,3915.35368626352,217
"703",2022-02-01,60930,3180,695,276,257.4,202,0,48,154,4,15,72,57,4,2219,154,1315,0.112550001144409,101,0,10.452207027182,14.4688786056778,224.93947005425,3653.68516086049,201
"704",2022-02-02,61070,2980,698,277,241.6,140,0,27,113,9,16,72,56,3,2228,113,1054,0.144209995269775,204,0.0833300018310547,13.4337563901334,13.7497411055308,161.633688323516,3550.51673631928,139
"705",2022-02-03,61211,2838,700,209,229.3,141,0,17,124,6,15,68,53,2,2234,124,972,0.148149995803833,129,0.0542600011825562,13.7149260739215,13.4550753465738,165.236494940205,3392.70300516372,140
"706",2022-02-04,61352,2712,706,188,223.6,141,0,18,123,6,15,66,51,6,2240,123,925,0.108109998703003,84,0.0714300012588501,10.5056361651161,12.5097101124023,159.415441026249,3118.03801677388,139
"707",2022-02-05,61464,2588,712,146,216.1,112,0,9,103,4,15,59,44,6,2244,103,836,0.123210000991821,117,0.0940200042724609,11.9626339274964,12.3081206912526,129.559764787164,3029.21040067166,110
"708",2022-02-06,61562,2467,715,139,208.4,98,0,6,92,3,12,53,41,3,2247,92,649,0.151000003814697,115,0.017389999628067,13.0888550304929,12.0457307388081,115.161061255512,2927.17758823206,98
"709",2022-02-07,61703,2280,716,169,200.6,141,0,7,134,4,10,50,40,1,2251,134,694,0.0936600017547607,29,0.103450002670288,9.40526850556601,11.7947547314155,158.961005813492,2585.605173543,142
"710",2022-02-08,61808,2117,717,216,192,105,0,6,99,2,9,47,38,1,2253,99,923,0.13326000213623,116,0.0172399997711182,12.0306854615197,12.0202516506066,121.973844672438,2479.96595122779,105
"711",2022-02-09,61899,1974,720,174,177.3,91,0,7,84,5,9,40,31,3,2258,84,753,0.095620002746582,85,0.0470599985122681,9.06944653242471,11.396778813791,101.857122237775,2229.14237258771,90
"712",2022-02-10,61990,1866,724,183,173.6,91,0,7,84,0,7,32,25,4,2258,84,855,0.100579996109009,41,0.121949996948242,10.1557864450983,10.8883302953877,103.157590263194,2136.07218370382,88
"713",2022-02-11,62075,1761,724,117,163.4,85,0,8,77,3,5,28,23,0,2261,77,693,0.0923499965667725,59,0.0169500005245209,8.64343053879256,10.6223009201987,94.4848731705652,1977.92028121254,85
"714",2022-02-12,62149,1695,727,138,162.3,74,0,5,69,4,5,29,24,3,2265,69,638,0.112849998474121,48,0,10.4953788668352,10.4126930543899,84.3205268459673,1948.52598556398,69
"715",2022-02-13,62243,1635,728,143,162.9,94,0,7,87,0,4,26,22,1,2265,87,463,0.099350004196167,32,0.0625,9.69677817026774,9.92811064578631,106.022682264619,1860.94351152474,94
"716",2022-02-14,62339,1531,728,174,163.6,96,0,3,93,2,2,24,22,0,2267,93,581,0.0705700016021729,36,0.0277800011634827,6.80733403123952,9.55697714945396,105.022246050498,1679.52751293885,97
"717",2022-02-15,62416,1427,731,176,157.9,77,0,4,73,1,2,20,18,3,2268,73,651,0.124420003890991,71,0.0140799999237061,11.3569394082574,9.46072771327362,88.8151387321607,1657.96168453142,77
"718",2022-02-16,62528,1399,731,200,161.6,112,0,15,97,5,3,20,17,0,2273,97,892,0.0829599952697754,53,0.0565999984741211,8.14816039150985,9.32911540742864,123.263826702224,1561.45457274651,111
"719",2022-02-17,62625,1365,732,181,161.3,97,0,11,86,2,4,21,17,1,2275,86,595,0.124370002746582,16,0.125,12.4386500219667,9.6552387755527,112.244962357901,1606.96946068063,96
"720",2022-02-18,62726,1333,735,126,162.6,101,0,15,86,2,3,20,17,3,2277,86,627,0.105260000228882,22,0.0454500007629395,10.3232542619867,9.89521359315186,113.652307312859,1529.11076334932,100
"721",2022-02-19,62826,1325,736,119,159.9,100,0,4,96,2,3,21,18,1,2279,96,644,0.124219999313354,24,0,11.9757005326048,10.1066881168332,116.384259467921,1551.13691453121,97
"722",2022-02-20,62895,1286,738,119,156.4,69,0,4,65,3,5,21,16,2,2282,65,564,0.0939700031280518,27,0.037039999961853,9.13691400392407,10.0267075216413,77.4638420603003,1453.45385983917,68
"723",2022-02-21,62974,1235,740,76,142.4,79,0,3,76,4,3,24,21,2,2286,76,429,0.0792500019073486,11,0,7.72687518596649,10.1580705437451,87.3689725985493,1370.99580472643,78
"724",2022-02-22,63091,1250,740,117,134,117,0,5,112,2,3,25,22,0,2288,112,577,0.124779996871948,36,0.0277800011634827,11.9083422898857,10.2368423839778,136.007455773377,1462.13678318501,114
"725",2022-02-23,63200,1269,741,158,128,109,0,7,102,1,4,23,19,1,2289,102,780,0.107690000534058,40,0.075,10.6095366361665,10.5884675617858,124.422374511296,1460.87248289053,107
"726",2022-02-24,63299,1279,741,142,122.4,99,0,5,94,5,4,27,23,0,2294,94,773,0.0853800010681152,34,0.117650003433228,8.67395798542538,10.0506544137085,110.619831339975,1437.10387535987,94
"727",2022-02-25,63381,1274,742,141,124.6,82,0,4,78,1,3,26,23,1,2295,78,739,0.112309999465942,16,0,10.9929920007061,10.1463312335256,94.2198301996707,1473.59055992795,83
"728",2022-02-26,63457,1272,742,124,125.3,76,0,5,71,3,2,26,24,0,2298,71,675,0.0933300018310547,12,0,9.16997834584599,9.74551377827432,85.2785757021412,1438.23025764963,75
"729",2022-02-27,63550,1270,743,68,118,93,1,2,90,1,1,23,22,1,2299,91,562,0.0622800016403198,36,0.0555600023269653,6.1875453186673,9.32417539466621,101.024434597275,1381.98936196196,84
"730",2022-02-28,63658,1278,743,77,118.1,108,0,6,102,4,1,23,22,0,2303,102,466,0.0858399963378906,34,0,8.0002876586914,9.3632343193412,119.629483614755,1423.71058882016,101
"731",2022-03-01,63768,1307,744,120,118.6,110,0,7,103,2,0,19,19,1,2305,103,917,0.173390007019043,53,0.0754699993133545,16.8039738556773,10.0626102573114,134.666292572668,1619.99848924735,102
"732",2022-03-02,63846,1264,748,155,118.1,78,0,14,64,0,0,12,12,4,2305,64,770,0.150649995803833,55,0.01817999958992,14.1818662722905,10.572943062472,90.9350471599805,1519.46718140962,72
"733",2022-03-03,63927,1259,749,147,118.9,81,0,13,68,2,0,13,13,1,2307,68,712,0.0940999984741211,65,0.107690000534058,9.52368712333179,10.6943329393158,90.2292984184148,1429.87774571741,81
"734",2022-03-04,63994,1236,749,120,115.9,67,0,7,60,4,0,17,17,0,2311,60,467,0.115629997253418,29,0.0344799995422363,11.0885340129176,10.7079817982031,76.4815652898489,1431.32024497089,69
"735",2022-03-05,64068,1214,750,63,107.1,74,0,0,74,1,0,16,16,1,2312,74,527,0.0910799980163574,45,0.0666699981689453,8.91596308954946,10.6716939044465,83.4027445651147,1368.25583651418,69
"736",2022-03-06,64156,1235,751,74,108,88,0,11,77,1,0,14,14,1,2313,77,309,0.187700004577637,15,0,17.9010189550895,12.3450472810782,107.643692819752,1550.06442379733,67
"737",2022-03-07,64250,1246,751,136,116.4,94,0,7,87,1,1,12,11,0,2314,87,324,0.141979999542236,24,0,13.2188275435875,13.0905529789205,110.389543070569,1480.72839845895,66
"738",2022-03-08,64335,1206,752,162,122.4,85,0,9,76,4,2,14,12,1,2318,76,594,0.173400001525879,77,0.0909099960327148,16.3933935321745,13.0318986469915,102.755671984605,1487.75447912413,NA
"739",2022-03-09,64429,1181,752,82,112,94,0,7,87,0,2,10,8,0,2318,87,537,0.087519998550415,33,0.0909099960327148,8.77162615625481,12.2590072018436,104.875619960456,1328.63341578504,NA
"740",2022-03-10,64517,1171,752,137,110.6,88,0,7,81,2,1,12,11,0,2320,81,526,0.108369998931885,21,0,10.42095419345,12.3871882118605,100.029488529415,1344.90779096229,NA
"741",2022-03-11,64585,1153,754,89,106.1,68,0,10,58,3,2,13,11,2,2323,58,495,0.133330001831055,29,0.0689699983596802,12.976809324199,12.6569418277578,78.7263156603068,1366.23175786782,NA
"742",2022-03-12,64643,1133,754,69,107,58,0,4,54,4,2,17,15,0,2327,54,349,0.151859998703003,24,0,14.2088845971442,13.4130734716999,68.934738547235,1362.42701433365,NA
"743",2022-03-13,64695,1106,754,49,103.4,52,0,1,51,1,2,18,16,0,2328,51,258,0.112399997711182,10,0,10.8205967945839,12.4015845916277,59.8645892805973,1276.5536420459,NA
"744",2022-03-14,64817,1118,755,68,93.7,122,0,13,109,2,2,19,17,1,2330,109,229,0.109169998168945,13,0.230769996643066,11.5702229491935,12.1660696495714,139.973095505616,1302.34789702091,NA
"745",2022-03-15,64918,1100,755,113,86.7,101,0,5,96,2,2,20,18,0,2332,96,509,0.135559997558594,63,0.0476200008392334,12.5874298619224,11.6223605538211,118.221181869946,1297.3260422598,NA
"746",2022-03-16,65007,1115,756,138,94.7,89,0,5,84,1,2,20,18,1,2333,84,742,0.130729999542236,38,0.0526300001144409,12.6925127775241,12.1824872140025,104.19432991169,1316.6866410897,NA
"747",2022-03-17,65086,1121,756,92,88.3,79,0,3,76,1,2,18,16,0,2334,76,483,0.186340007781982,34,0.0588199996948242,17.7953779010293,13.2359763150852,98.2741601812111,1405.29386267286,NA
"748",2022-03-18,65157,1125,756,89,88.3,71,0,4,67,3,1,19,18,0,2337,67,561,0.345810012817383,33,0.0302999997138977,32.8281678756078,16.0718846795722,102.34556518568,1651.32478856553,NA
"749",2022-03-19,65234,1126,758,63,87.4,77,0,6,71,0,0,17,17,2,2337,71,442,0.122170000076294,67,0.0298499989509583,11.0017858474334,15.6137277153278,88.1320767611626,1302.54533004323,NA
"750",2022-03-20,65335,1152,760,39,86,101,0,11,90,0,1,15,14,2,2337,90,416,0.0648999977111816,27,0,6.09444673766401,14.9385634214821,108.816844126737,1252.05560482224,NA
"751",2022-03-21,65463,1192,760,40,82,128,0,3,125,2,1,12,11,0,2339,125,205,0.131709995269775,29,0,11.5386961667965,14.9340595954254,148.555185830126,1388.01425207608,NA
"752",2022-03-22,65588,1228,760,141,86,125,0,2,123,3,1,14,13,0,2342,123,706,0.1869700050354,34,0,17.837949129053,15.684133776444,156.268330166056,1540.17487352777,NA
"753",2022-03-23,65703,1254,760,126,84.3,115,0,14,101,1,1,15,14,0,2343,101,677,0.138850002288818,17,0,13.544877744889,15.8059002003533,134.496251556922,1496.06237081565,NA
"754",2022-03-24,65821,1289,760,166,94.9,118,0,4,114,3,1,16,15,0,2346,114,707,0.164069995880127,64,0,15.0450696611219,15.4129990232237,142.442955148132,1565.3769226837,NA
"755",2022-03-25,65939,1332,761,123,99.7,118,0,8,110,1,1,17,16,1,2347,110,599,0.195330009460449,24,0.0416699981689453,18.9410522669123,13.4291253648386,147.692819908948,1691.55305562472,NA
"756",2022-03-26,66052,1378,761,100,105,113,0,13,100,3,2,17,15,0,2350,100,537,0.139659996032715,62,0,12.5204370399947,13.6460755352045,130.843257595918,1623.88008967175,NA
"757",2022-03-27,66203,1472,761,86,111.7,151,0,9,142,4,1,20,19,0,2354,142,356,0.171350002288818,18,0.111110000610352,16.8450750871138,15.1818795851259,185.08913271313,1825.37467150513,NA
"758",2022-03-28,66402,1556,761,70,116,199,0,7,192,3,1,18,17,0,2357,192,269,0.141260004043579,28,0.1071399974823,13.8043303088307,15.5055416054165,236.772108436579,1862.11146212144,NA
"759",2022-03-29,66616,1656,763,191,123.1,214,0,20,194,2,0,18,18,2,2359,194,685,0.223360004425049,32,0,21.3391357086693,16.0057111167902,272.997446061112,2159.6070653464,NA
"760",2022-03-30,66788,1736,764,215,135.9,172,0,10,162,3,0,20,20,1,2362,162,952,0.152309999465942,39,0.0769199991226196,14.9343087242542,16.2042012566995,206.479010685237,2105.47878117019,NA
"761",2022-03-31,66951,1816,764,193,139.7,163,0,11,152,5,0,21,21,0,2367,152,874,0.184209995269775,55,0,17.3304129026677,16.5306788626347,200.541113894887,2264.51751863891,NA
"762",2022-04-01,67121,1911,764,224,154.1,170,0,20,150,0,0,19,19,0,2367,150,678,0.205009994506836,79,0.0379699993133545,18.7577815351902,16.5044973295315,210.098431882753,2421.85402218628,NA
"763",2022-04-02,67265,1973,764,179,165.4,144,0,10,134,5,1,22,21,0,2372,134,723,0.206089992523193,48,0.0625,19.7150537735757,17.5322997200431,181.649344644542,2527.34445510209,NA
"764",2022-04-03,67416,2016,764,73,163.6,151,0,12,139,7,1,26,25,0,2379,139,437,0.160179996490479,29,0.0344799995422363,15.2357464491554,17.3023956289062,181.180969984439,2453.7326294146,NA
"765",2022-04-04,67644,2116,764,87,166,228,0,25,203,5,1,28,27,0,2384,203,315,0.180949993133545,20,0.05,17.3132083095721,17.8036639147264,278.087372383737,2638.09300474871,NA
"766",2022-04-05,67846,2189,764,269,177.1,202,0,29,173,5,1,31,30,0,2389,173,846,0.199759998321533,100,0.07,18.6043296596212,17.4129773362909,247.86852620545,2769.38268129323,NA
"767",2022-04-06,68049,2274,765,202,175.3,203,0,34,169,0,0,24,24,1,2389,169,851,0.210340003967285,45,0.0888899993896484,20.4240394362381,18.1972245808601,252.19069986467,2935.89142894828,NA
"768",2022-04-07,68215,2293,765,219,179,166,0,22,144,7,1,27,26,0,2396,144,856,0.202099990844727,154,0.0779199981689453,18.3165615723865,18.3381029622485,203.589028284201,2891.55306844218,NA
"769",2022-04-08,68397,2332,766,214,177.6,182,0,25,157,6,1,26,25,1,2402,157,964,0.196060009002686,71,0.0422499990463257,18.5508790928385,18.3085454704839,223.506757133654,2948.52074927186,NA
"770",2022-04-09,68519,2329,766,185,178.4,122,0,11,111,2,1,25,24,0,2404,111,744,0.204300003051758,37,0.0540500020980835,19.7181885208882,18.3089932915286,153.192102538985,2983.47213345312,NA
"771",2022-04-10,68657,2321,768,72,178.3,138,0,12,126,0,1,24,23,2,2404,126,427,0.131149997711182,16,0.125,13.0927875897686,18.0028563116162,161.510254146236,2754.07380851916,NA
"772",2022-04-11,68849,2305,768,131,184.6,192,0,34,158,4,1,24,23,0,2408,158,574,0.141110000610352,172,0.0465100002288818,11.929874046878,17.2338085598027,218.862572587523,2696.88753046988,NA
"773",2022-04-12,69067,2317,769,239,180.3,218,0,35,183,6,2,28,26,1,2414,183,716,0.191340007781982,58,0.137930002212524,18.733770762303,17.2523001459001,266.857467066682,2935.59426881696,NA
"774",2022-04-13,69243,2316,769,248,186.9,176,0,28,148,3,2,26,24,0,2417,148,1140,0.185960006713867,171,0.0643300008773804,17.0095223343891,16.7645119884931,211.876369625697,2877.41670306158,NA
"775",2022-04-14,69378,2289,770,230,188.4,135,0,22,113,3,3,24,21,1,2420,113,817,0.189720001220703,129,0.15503999710083,18.4990909749811,16.7905876174352,164.790890708354,2892.46326399489,NA
"776",2022-04-15,69466,2216,770,263,195.4,88,0,15,73,3,4,21,17,0,2423,73,894,0.237140007019043,33,0.151520004272461,23.409204575622,17.4846341149757,112.353656361802,2955.28359585963,NA
"777",2022-04-16,69511,2126,770,97,182.9,45,0,0,45,3,5,22,17,0,2426,45,442,0.217189998626709,67,0.0447800016403198,19.4495558944807,17.4462580254889,57.4731705194699,2715.28801165318,NA
"778",2022-04-17,69537,2004,770,95,186.1,26,0,2,24,2,5,22,17,0,2428,24,408,0.159309997558594,25,0.04,15.2421429570223,17.7533087922394,31.2132905372652,2439.30975986165,NA
"779",2022-04-18,69542,1807,771,44,173.7,5,0,0,5,1,5,22,17,1,2429,5,374,0.152410001754761,98,0.0408199977874756,12.9240890761553,17.8953395107076,5.92092572264765,2139.82255616486,NA
"780",2022-04-19,69542,1618,771,7,140.6,0,0,0,0,0,5,20,15,0,2429,0,564,0.232269992828369,208,0.100959997177124,19.6891133896427,18.031817028899,0,2072.00363905483,NA
