,date,hosp_census_5_current,hosp_census_95_current,hosp_census_median_current,vent_census_5_current,vent_census_95_current,vent_census_median_current,hosp_admits_5_current,hosp_admits_95_current,hosp_admits_median_current,vent_admits_5_current,vent_admits_95_current,vent_admits_median_current,hosp_census_5_reduction_10,hosp_census_95_reduction_10,hosp_census_median_reduction_10,vent_census_5_reduction_10,vent_census_95_reduction_10,vent_census_median_reduction_10,hosp_admits_5_reduction_10,hosp_admits_95_reduction_10,hosp_admits_median_reduction_10,vent_admits_5_reduction_10,vent_admits_95_reduction_10,vent_admits_median_reduction_10,hosp_census_5_increase_10,hosp_census_95_increase_10,hosp_census_median_increase_10,vent_census_5_increase_10,vent_census_95_increase_10,vent_census_median_increase_10,hosp_admits_5_increase_10,hosp_admits_95_increase_10,hosp_admits_median_increase_10,vent_admits_5_increase_10,vent_admits_95_increase_10,vent_admits_median_increase_10
253,2021-03-17,12.848311136262506,31.312802093751444,19.627027868528074,0.9559697118875188,15.76955816160434,5.202547052084056,0.0,6.0,2.0,0.0,2.0,0.0,12.852250955175561,31.312219126228502,19.599198512539495,0.9580632798257582,15.733986090855153,5.257563567442916,0.0,6.0,2.0,0.0,2.0,0.0,12.839291020285676,31.160361864007438,19.549418241437586,0.9499692928059396,15.724765887530904,5.2037851785674505,0.0,6.0,2.0,0.0,2.0,0.0
254,2021-03-18,12.730362471049848,31.26790455103172,19.43704336517714,0.9530724175724481,15.609808970501682,5.1639550048668,0.0,6.0,2.0,0.0,2.0,0.0,12.638816841883003,31.31731365037965,19.439220610165044,0.9513512507827381,15.656423769735376,5.224641941386279,0.0,6.0,2.0,0.0,2.0,0.0,12.64445546403849,31.27382155622841,19.4231214782505,0.9474252593234082,15.58640585185134,5.209094964916007,0.0,6.0,2.0,0.0,2.0,0.0
255,2021-03-19,12.59750438297385,31.150858313920118,19.252255957404415,0.9359157219195129,15.510566295208145,5.1361535288718265,0.0,6.0,2.0,0.0,2.0,0.0,12.465720390955234,31.410578782239785,19.221317500471937,0.9264491965796254,15.576595584876628,5.145049778468891,0.0,6.0,2.0,0.0,2.0,0.0,12.451833947508986,31.123815604471805,19.231962122906815,0.9333594500536856,15.58587486350135,5.160708224227188,0.0,6.0,2.0,0.0,2.0,0.0
256,2021-03-20,12.403235690554554,31.220357057020685,19.114955829731578,0.9159046942358215,15.39625375331107,5.08564620094239,0.0,6.0,2.0,0.0,2.0,0.0,12.298043711838996,31.278391398951886,19.044146274364927,0.9190704489453563,15.443876402927877,5.120947388449896,0.0,5.0,2.0,0.0,2.0,0.0,12.274469909730312,31.21441176153753,19.051694111289684,0.9238808610324735,15.444921692634194,5.102670454148025,0.0,5.0,2.0,0.0,2.0,0.0
257,2021-03-21,12.189578065601472,31.185801807898052,18.938682767344982,0.9300772701425796,15.29131476722374,5.064102484827055,0.0,6.0,2.0,0.0,2.0,0.0,12.23392266594971,31.310954660651998,18.851391577263456,0.9224558018342747,15.324640150891067,5.087895528937359,0.0,6.0,2.0,0.0,2.0,0.0,12.14582244189026,31.248868078054173,18.872471647129508,0.9151082573019267,15.360977408382427,5.079347814503759,0.0,6.0,2.0,0.0,2.0,0.0
258,2021-03-22,12.022308424069362,31.234675835033915,18.737305283312576,0.8965805120131425,15.124048203386863,5.038579415453324,0.0,5.0,2.0,0.0,2.0,0.0,12.044244940964228,31.237986996538353,18.701049428167913,0.9235720047873919,15.283532688108046,5.057310366549576,0.0,6.0,2.0,0.0,2.0,0.0,11.95703606217001,31.148145439159833,18.695937795597473,0.9037212923884097,15.181999015290767,5.0202551711443,0.0,5.0,2.0,0.0,2.0,0.0
259,2021-03-23,11.872556888046267,31.192183889220157,18.56963482916715,0.8824504641813715,15.008028520413825,4.977644021706476,0.0,5.0,2.0,0.0,2.0,0.0,11.903789664682757,31.230633079126783,18.54958083123782,0.9168707091049022,15.076428795598645,4.9811169068786265,0.0,5.0,2.0,0.0,2.0,0.0,11.820207625645338,31.132939717472006,18.52598390520518,0.9045850747831505,15.094328319877706,5.002394846539609,0.0,5.0,2.0,0.0,2.0,0.0
260,2021-03-24,11.703854962183689,31.139733479409276,18.301247065831053,0.8569963906444099,14.84889434250825,4.936504493063579,0.0,5.0,2.0,0.0,2.0,0.0,11.71902700419677,31.111772516085058,18.348693850556444,0.8970227552919614,14.92452585227334,4.9337690348620935,0.0,5.0,2.0,0.0,2.0,0.0,11.722267827635072,31.07182876840532,18.31662089949628,0.8927952679550577,14.938922491715251,4.957019783979671,0.0,5.0,2.0,0.0,2.0,0.0
261,2021-03-25,11.622371201214944,31.147444206454278,18.163174090485242,0.842889348798154,14.770409999219064,4.887583598136914,0.0,5.0,2.0,0.0,2.0,0.0,11.582863082897733,31.083685180084558,18.209181610239682,0.8694048910590938,14.806515446192586,4.900863261551413,0.0,5.0,2.0,0.0,2.0,0.0,11.56589753996223,31.185487885717357,18.198463290053816,0.8854599675699858,14.765193852176353,4.914293320907854,0.0,5.0,2.0,0.0,2.0,0.0
262,2021-03-26,11.447749495648315,31.12223594421183,17.986776307751036,0.8352264688171359,14.664603250581749,4.851497266197292,0.0,5.0,2.0,0.0,2.0,0.0,11.400871537551593,31.089013188110567,18.038990381494532,0.8554610282484916,14.743941913031877,4.8350714863572986,0.0,5.0,2.0,0.0,2.0,0.0,11.433108062794018,31.1121902160438,18.023401322542448,0.8559880429003661,14.691437290667904,4.849926105940188,0.0,5.0,2.0,0.0,2.0,0.0
263,2021-03-27,11.311828789912347,31.121915359504897,17.793192852606417,0.8238807998005356,14.579019128544962,4.819946238110337,0.0,5.0,2.0,0.0,2.0,0.0,11.177223122192375,30.891119319843188,17.738791603291,0.8439598156040989,14.574824230990691,4.805869933419376,0.0,5.0,2.0,0.0,2.0,0.0,11.259710582973302,31.100184778228922,17.867340292572322,0.8622632617529405,14.578815891608377,4.817780826361708,0.0,5.0,2.0,0.0,2.0,0.0
264,2021-03-28,11.110036939494455,30.965122419289163,17.66373790813652,0.8073575392411516,14.480585008340155,4.781443400897661,0.0,5.0,2.0,0.0,2.0,0.0,10.872653874877173,30.55787742676815,17.435753861189934,0.8108288298671659,14.36651929408191,4.729808590373047,0.0,5.0,2.0,0.0,2.0,0.0,11.17699959192809,31.241273519919638,17.76117977055987,0.8402435159177857,14.526677121993941,4.825515599865771,0.0,5.0,2.0,0.0,2.0,0.0
265,2021-03-29,10.957269306012265,30.95966452532996,17.538844054673724,0.8076545288392751,14.359845024863276,4.730809841537047,0.0,5.0,2.0,0.0,2.0,0.0,10.494921317949759,30.204934496992607,17.05619326947444,0.8059378974361007,14.109374357736193,4.635959580802666,0.0,5.0,2.0,0.0,2.0,0.0,11.16441161824876,31.58757224455509,17.766320087478846,0.8239669496101709,14.536615644238049,4.811835188157991,0.0,6.0,2.0,0.0,2.0,0.0
266,2021-03-30,10.784145216373112,31.059349026624453,17.353843340974343,0.7918690121855825,14.272345494213193,4.705588211839251,0.0,5.0,2.0,0.0,2.0,0.0,10.186675784218956,29.779206572286178,16.634041072046987,0.7669637223403931,13.84347036246646,4.53109625477391,0.0,5.0,2.0,0.0,2.0,0.0,11.10140453905694,31.950202473026003,17.79030179872522,0.8290936624202578,14.49076425272946,4.804864003314416,0.0,6.0,2.0,0.0,2.0,0.0
267,2021-03-31,10.632499547943947,31.013829105853997,17.138336018026372,0.7948507150595797,14.115356240943077,4.663173784330601,0.0,5.0,2.0,0.0,2.0,0.0,9.805997054927628,29.379272289858907,16.27981100599493,0.7384856567654561,13.604548852568117,4.445922820177832,0.0,5.0,2.0,0.0,2.0,0.0,11.088986877905862,32.38141820037598,17.83260581857977,0.8311778528721645,14.481041570705676,4.826436268787814,0.0,6.0,2.0,0.0,2.0,0.0
268,2021-04-01,10.453970488709112,30.98911287779643,16.92041802240384,0.778788516812897,14.043526577893918,4.6080500566885485,0.0,5.0,2.0,0.0,2.0,0.0,9.52149733297888,28.763628154977297,15.889361438465514,0.7157140223710722,13.326061069021135,4.378852599624616,0.0,4.0,2.0,0.0,2.0,0.0,11.176494128513731,32.888979173917036,17.89533487213159,0.8290247429366558,14.555844815140825,4.835381573491363,0.0,6.0,2.0,0.0,2.0,0.0
269,2021-04-02,10.349846895386312,30.987064903508074,16.770237576558635,0.7640302114141566,13.935536849279476,4.572094439648396,0.0,5.0,2.0,0.0,2.0,0.0,9.18942738135953,28.365990338632116,15.471096529211707,0.6927376727563543,13.040150610209642,4.284291114245075,0.0,4.0,2.0,0.0,2.0,0.0,11.166285660828857,33.47701058809057,17.963669538689636,0.8361823633810075,14.6426660392239,4.844931708819601,0.0,6.0,2.0,0.0,2.0,0.0
270,2021-04-03,10.137170191106149,30.892859460545804,16.620507967235216,0.7389359802360425,13.744923860306864,4.532647444423418,0.0,5.0,2.0,0.0,2.0,0.0,8.870370800895277,27.82706266259625,15.073197552780673,0.6742470149791665,12.779676946758814,4.175469899104514,0.0,4.0,1.0,0.0,2.0,0.0,11.188508752181717,34.01161497282179,18.041347594214066,0.8512470661048989,14.758198232590228,4.844826917957908,0.0,6.0,2.0,0.0,2.0,0.0
271,2021-04-04,10.03125197125636,30.787957715971157,16.483727268607876,0.7275551446945123,13.699920159046894,4.504215227675731,0.0,5.0,2.0,0.0,2.0,0.0,8.580894519064238,27.358667154487048,14.701255570129183,0.6448156657909054,12.452026513881835,4.104011929042691,0.0,4.0,1.0,0.0,2.0,0.0,11.18668892807747,34.489136281202406,18.101669347710605,0.848496816291438,14.812449648348172,4.830557179370116,0.0,6.0,2.0,0.0,2.0,0.0
272,2021-04-05,9.917166175776085,30.95666936085873,16.2893895833026,0.7044014924977944,13.554896453334338,4.439479734741637,0.0,5.0,2.0,0.0,2.0,0.0,8.229622086906508,26.795962699130943,14.313003230450363,0.6149524232630842,12.185521168418987,4.019179608568946,0.0,4.0,1.0,0.0,2.0,0.0,11.163441858544589,35.063725998805495,18.129234503752613,0.8474264019659079,14.809504723299238,4.806161543095109,0.0,6.0,2.0,0.0,2.0,0.0
273,2021-04-06,9.745110658657156,31.009278271237797,16.1345394387017,0.7120443803810124,13.49784884182617,4.394895873003284,0.0,5.0,2.0,0.0,2.0,0.0,7.938310619663313,26.422782869874496,13.970354577759755,0.5835548162440776,11.91779408193325,3.939122978475228,0.0,4.0,1.0,0.0,2.0,0.0,11.198308192835425,35.68477878885667,18.182183426459893,0.844829210586871,14.928533723950512,4.837421726070386,0.0,6.0,2.0,0.0,2.0,0.0
274,2021-04-07,9.593689629084015,30.984227924391973,15.999149965180024,0.6997667995914127,13.399209482066892,4.364653799072286,0.0,5.0,2.0,0.0,2.0,0.0,7.64880855620884,25.985493182332537,13.616590911447243,0.544134653371382,11.64798185979307,3.8692379337120375,0.0,4.0,1.0,0.0,2.0,0.0,11.212656137324666,36.241907948441145,18.24320784670255,0.8538636723177268,15.106879201091115,4.854157502093782,0.0,6.0,2.0,0.0,2.0,0.0
275,2021-04-08,9.406308446772425,30.91442599206247,15.832214126022917,0.6986998752501575,13.26150872743082,4.329112395833267,0.0,5.0,2.0,0.0,2.0,0.0,7.387474424404603,25.52588670956625,13.260483400326946,0.5242465254262169,11.381726309162634,3.7803038054306017,0.0,4.0,1.0,0.0,2.0,0.0,11.192236631694566,36.997495583272624,18.310142628469883,0.843480597333605,15.178811944870219,4.867757393314734,0.0,6.0,2.0,0.0,2.0,0.0
276,2021-04-09,9.264842190716053,30.998973029699247,15.641555078912148,0.6822937120367808,13.193590938404785,4.25856322224789,0.0,5.0,2.0,0.0,2.0,0.0,7.091112284626513,25.128274547983537,12.884424537509874,0.49161855668681315,11.17090158402359,3.695265331123229,0.0,4.0,1.0,0.0,2.0,0.0,11.188202220165905,37.62016506098958,18.404939916891266,0.8381717788645757,15.303648713558205,4.88842851845412,0.0,6.0,2.0,0.0,2.0,0.0
277,2021-04-10,9.118263052531839,31.014715948802312,15.503026782431785,0.6760535005608251,13.101744705512848,4.215440558999708,0.0,5.0,2.0,0.0,2.0,0.0,6.872409169797311,24.656207403728292,12.547035216384288,0.4642055909270874,10.888119940963628,3.6133731218455196,0.0,4.0,1.0,0.0,1.0,0.0,11.189915470711332,38.29380687805564,18.434776234636168,0.842168883855104,15.396416674935558,4.895422688546878,0.0,6.0,2.0,0.0,2.0,0.0
278,2021-04-11,8.995834797199397,30.8537888795908,15.329999377717726,0.6644969755656717,13.020848167779072,4.1963323186496035,0.0,5.0,2.0,0.0,2.0,0.0,6.616265871249111,24.249961512737357,12.248833943807849,0.4438671551942791,10.668119232868003,3.525193625111677,0.0,4.0,1.0,0.0,1.0,0.0,11.151673703832222,38.73622202810608,18.466989417162008,0.849370666519556,15.562241922398622,4.913759461292438,0.0,6.0,2.0,0.0,2.0,0.0
279,2021-04-12,8.815114329011015,30.83486895373781,15.16981263972973,0.665831748394695,12.904595817928717,4.131988078944019,0.0,5.0,2.0,0.0,2.0,0.0,6.371108500169384,23.818096754246646,11.91340809835668,0.42493226086494346,10.43706213907919,3.452750596399252,0.0,4.0,1.0,0.0,1.0,0.0,11.09969888738371,39.45642110750129,18.524474260183133,0.8511863768060753,15.596542579195388,4.898491966215255,0.0,7.0,2.0,0.0,2.0,0.0
280,2021-04-13,8.716215287373702,30.75672120504709,15.038576663161557,0.6389970894241166,12.765232977291546,4.097656748640376,0.0,5.0,2.0,0.0,2.0,0.0,6.116967031908416,23.505863285664507,11.595054325248832,0.40490162134246727,10.226003965041066,3.3548057232342416,0.0,4.0,1.0,0.0,1.0,0.0,11.087247942386526,40.23071428311076,18.504619484516308,0.8469684906423925,15.707987665145788,4.890143273869381,0.0,7.0,2.0,0.0,2.0,0.0
281,2021-04-14,8.601107533943482,30.794161367845494,14.892783799890239,0.6259080612298663,12.63915239018313,4.050717249889157,0.0,5.0,2.0,0.0,2.0,0.0,5.905400190275494,23.076773647866165,11.32291500084279,0.3865748254878685,9.948559361599003,3.2743417545989257,0.0,4.0,1.0,0.0,1.0,0.0,11.06156368614371,40.769844236311,18.604696819898308,0.8658667481949215,15.846584029676881,4.9001695924148585,0.0,7.0,2.0,0.0,2.0,0.0
282,2021-04-15,8.401048055438862,30.769358951575644,14.719314425705438,0.6092145193302909,12.52339241100458,4.0197876481724775,0.0,5.0,2.0,0.0,2.0,0.0,5.658715553663116,22.73827381806391,10.97479560085299,0.35991041235081733,9.703019624811763,3.176478735538329,0.0,3.0,1.0,0.0,1.0,0.0,11.024489416861767,41.53681169793602,18.613559323634775,0.8546197965065137,15.920294753396274,4.89804319099214,0.0,7.0,2.0,0.0,2.0,0.0
283,2021-04-16,8.28540882459735,30.82367582550945,14.548459743567102,0.6022834970485748,12.514550165146877,3.9747241483557048,0.0,5.0,2.0,0.0,2.0,0.0,5.464428838786727,22.368709699962185,10.71429508663753,0.3401815756021087,9.488561255341763,3.144552781232119,0.0,3.0,1.0,0.0,1.0,0.0,11.018176246422374,42.17429369198503,18.62034444584964,0.8509733673690345,16.079693502116484,4.904167545101316,0.0,7.0,2.0,0.0,2.0,0.0
284,2021-04-17,8.188509844619915,30.976346445977512,14.38837383133325,0.5849585009363217,12.388469527733315,3.9452686463037665,0.0,5.0,2.0,0.0,2.0,0.0,5.225440919973724,21.94135991413533,10.471934299868481,0.3136401248935057,9.320847460135282,3.058908732825483,0.0,3.0,1.0,0.0,1.0,0.0,10.99404897586086,42.788375271747086,18.67200501278381,0.8720320943838141,16.264690275105664,4.874288093324571,0.0,7.0,2.0,0.0,2.0,0.0
285,2021-04-18,8.043763596960854,30.868989997257113,14.234327898080622,0.5714960312061892,12.360644597635552,3.919878643315955,0.0,5.0,2.0,0.0,2.0,0.0,5.066457452009199,21.586185076417554,10.2283466837066,0.29887632363051886,9.087103789196574,2.9935931468208636,0.0,3.0,1.0,0.0,1.0,0.0,10.969842914032741,43.68081162571406,18.744151603811936,0.862246301364288,16.41264088881968,4.870614193320222,0.0,7.0,2.0,0.0,2.0,0.0
286,2021-04-19,7.924690520701673,30.811016626412666,14.106496327446592,0.5662155684248161,12.262931531388906,3.8756849347139357,0.0,5.0,2.0,0.0,2.0,0.0,4.873058119525306,21.083735738921913,9.966940504377858,0.28021928710036254,8.870034235871579,2.937812051963347,0.0,3.0,1.0,0.0,1.0,0.0,10.920714738115365,44.498597601040295,18.779568846661437,0.859517302040583,16.573568369250182,4.863770970154226,0.0,7.0,2.0,0.0,2.0,0.0
287,2021-04-20,7.797803999652058,30.795423769208888,13.964405460796794,0.5447866369498132,12.092781589517896,3.839681650894665,0.0,5.0,2.0,0.0,2.0,0.0,4.66792486368534,20.78442328689917,9.683454602993844,0.2636362335431242,8.640276344632548,2.87610828624791,0.0,3.0,1.0,0.0,1.0,0.0,10.90501142049173,45.18635008014867,18.800519120799983,0.8605396351187962,16.636384361243916,4.881539429844788,0.0,7.0,2.0,0.0,2.0,0.0
288,2021-04-21,7.696265562187651,30.6978843074799,13.820370145664924,0.5343822297705766,12.012913655425198,3.790171594110472,0.0,5.0,2.0,0.0,2.0,0.0,4.494385140907382,20.474473220445635,9.4176602647281,0.24478972540860433,8.411650683614898,2.7939918768948617,0.0,3.0,1.0,0.0,1.0,0.0,10.834866909758498,46.07729701286799,18.825531511605956,0.8643228067297879,16.819787840571014,4.886804754148201,0.0,7.0,2.0,0.0,3.0,0.0
289,2021-04-22,7.560933565626009,30.616602182545282,13.700378776866485,0.5302995125548404,11.905175994403427,3.7302191528861455,0.0,5.0,2.0,0.0,2.0,0.0,4.341167351726937,20.14497588704218,9.174225219054232,0.23748398782257352,8.26555252758923,2.7115688703111145,0.0,3.0,1.0,0.0,1.0,0.0,10.825745501378965,47.04706385102628,18.84613747059128,0.8518551785144973,16.916677164188833,4.86990514393869,0.0,7.0,2.0,0.0,3.0,0.0
290,2021-04-23,7.4176008308498025,30.646614564570307,13.532756604926874,0.5288913374361882,11.884290625622596,3.6876642714214043,0.0,5.0,2.0,0.0,2.0,0.0,4.170628602988311,19.883507090652305,8.95752038655584,0.21927115669008096,8.050572117355083,2.6645834261195307,0.0,3.0,1.0,0.0,1.0,0.0,10.785719132629904,47.90372047047175,18.862598998787423,0.860173022803728,17.031508515509817,4.885723388543221,0.0,7.0,2.0,0.0,3.0,0.0
291,2021-04-24,7.3141104294925485,30.55255808241226,13.380737822280445,0.5243743683367652,11.738181240325897,3.6603064195017163,0.0,5.0,2.0,0.0,2.0,0.0,4.0126685132751,19.608372075634897,8.75077137028429,0.2088669111984893,7.852762898391129,2.612927232939231,0.0,3.0,1.0,0.0,1.0,0.0,10.69291205813215,48.66701555903203,18.871933718429787,0.8641629712863287,17.232009926389072,4.8542156781101715,0.0,7.0,2.0,0.0,3.0,0.0
292,2021-04-25,7.167877795181099,30.50335036742548,13.245493385827388,0.5012548253002423,11.66326361283215,3.6283065753660697,0.0,5.0,1.0,0.0,2.0,0.0,3.872382414183148,19.322768084057977,8.51066884547317,0.20093238624868096,7.678903905242107,2.5538175452499288,0.0,3.0,1.0,0.0,1.0,0.0,10.686987385055518,49.389639213417375,18.853526423238698,0.8576684785818482,17.326301142558716,4.883090084153654,0.0,7.0,2.0,0.0,3.0,0.0
293,2021-04-26,7.093336309695827,30.545343434725968,13.091910249072656,0.5027102773051129,11.60087357293168,3.6076959709510907,0.0,5.0,1.0,0.0,2.0,0.0,3.730041068419723,18.978153062652495,8.286384524314816,0.1916027114422484,7.5367969496662575,2.487656724853939,0.0,3.0,1.0,0.0,1.0,0.0,10.641308712396828,50.190324233755206,18.89771660362447,0.8578871998374095,17.410647895116238,4.86247343232127,0.0,7.0,2.0,0.0,3.0,0.0
294,2021-04-27,6.948593531022894,30.48076148832086,12.939460673844469,0.4914465987239076,11.41519686920616,3.5628882487181226,0.0,5.0,1.0,0.0,2.0,0.0,3.564640836241619,18.635169539450732,8.07499479952701,0.1803012463209489,7.337023112381004,2.4293173609020586,0.0,3.0,1.0,0.0,1.0,0.0,10.621159843279882,50.99336636312722,18.9495523624972,0.861843077765996,17.65965770226127,4.851748776777358,0.0,7.0,2.0,0.0,3.0,0.0
295,2021-04-28,6.865120835456189,30.401975973085,12.763060900176432,0.48569726636726634,11.37466102755381,3.522072386637944,0.0,5.0,1.0,0.0,2.0,0.0,3.449089887686596,18.37298819722524,7.887640950399019,0.1699100853793529,7.153612362251393,2.354476488770973,0.0,3.0,1.0,0.0,1.0,0.0,10.61281938178778,51.96024315840983,18.958245022686704,0.8589852328701629,17.92702538650227,4.844655765005294,0.0,8.0,3.0,0.0,3.0,0.0
296,2021-04-29,6.757882758986412,30.387076569472086,12.625504431191354,0.4722244583967917,11.323662135035041,3.4866625190679876,0.0,4.0,1.0,0.0,2.0,0.0,3.313852808445126,18.129256970238753,7.664128194806054,0.15982520000294048,6.998554232621406,2.3155257614276294,0.0,3.0,1.0,0.0,1.0,0.0,10.472656249492987,52.81213808443005,18.912081247131752,0.850665780840618,18.002080449804737,4.8542699888709855,0.0,8.0,2.0,0.0,3.0,0.0
297,2021-04-30,6.664246391188413,30.380895985194996,12.473068283581172,0.45942072821313856,11.159617573683935,3.435922624500064,0.0,4.0,1.0,0.0,2.0,0.0,3.204574951802077,17.847333021522104,7.47678164351965,0.14617959944219028,6.862164128240186,2.2565824208184404,0.0,3.0,1.0,0.0,1.0,0.0,10.42890799916472,53.7848884585711,18.984471973468033,0.8562391349628959,18.20849622591194,4.847367323200002,0.0,8.0,2.0,0.0,3.0,0.0
298,2021-05-01,6.545106655063379,30.42060746578837,12.3638298487442,0.44630949244236084,11.080409153317609,3.3960784890850144,0.0,4.0,1.0,0.0,2.0,0.0,3.0430629840099,17.5849405153852,7.266492926869111,0.1350192748398621,6.707858914729025,2.187505729150584,0.0,3.0,1.0,0.0,1.0,0.0,10.401916510076388,54.73924774557288,18.998889173711056,0.8523488657301719,18.411864176329903,4.864491292138066,0.0,8.0,3.0,0.0,3.0,0.0
299,2021-05-02,6.444277108987699,30.37943173646397,12.20179066395827,0.4372981269771273,11.045410928796965,3.3652817253809504,0.0,4.0,1.0,0.0,2.0,0.0,2.9484119372598423,17.353417687207305,7.093096306916046,0.126611256800253,6.553040408721334,2.1271817571570377,0.0,3.0,1.0,0.0,1.0,0.0,10.3923628060482,55.61051632828297,19.04644360987384,0.8504844347983952,18.505333836772962,4.85151859813175,0.0,8.0,2.0,0.0,3.0,0.0
300,2021-05-03,6.323213396270127,30.330222138981306,12.08442313577035,0.4362876740319649,10.985351274318884,3.33195010950274,0.0,4.0,1.0,0.0,2.0,0.0,2.8465341858404947,17.101936295824224,6.891582549938773,0.11729492813594153,6.399003196416521,2.0733201928732106,0.0,3.0,1.0,0.0,1.0,0.0,10.334516855601144,56.6352255708121,19.02897556529963,0.8594689384958843,18.641831043878714,4.873905507786962,0.0,8.0,3.0,0.0,3.0,0.0
301,2021-05-04,6.206624284463863,30.25109935144084,11.945583110703314,0.42337894198512904,10.825795804988445,3.3133943711348155,0.0,4.0,1.0,0.0,2.0,0.0,2.7106456229895826,16.806815068112872,6.689771627396242,0.10578845583201407,6.248276328264125,2.014529639526761,0.0,3.0,1.0,0.0,1.0,0.0,10.27746922048419,57.73072656529164,19.011381792376298,0.857898564069827,18.82120563476878,4.853855735485423,0.0,8.0,3.0,0.0,3.0,0.0
302,2021-05-05,6.088451148005778,30.214324374697288,11.805743468533135,0.4163447027105744,10.757358111535677,3.279223934614522,0.0,4.0,1.0,0.0,2.0,0.0,2.579346830324185,16.57060227610177,6.562452663096172,0.09599027562022679,6.0896598319578255,1.9677462614361956,0.0,3.0,1.0,0.0,1.0,0.0,10.211773112012521,58.919581337491366,19.032192492028397,0.8410461915951337,19.02943842874521,4.838193078165855,0.0,8.0,3.0,0.0,3.0,0.0
303,2021-05-06,6.00360136455219,30.302628443754156,11.743863544706588,0.4033265764743342,10.763321346795676,3.2396404360213853,0.0,4.0,1.0,0.0,2.0,0.0,2.479651084350734,16.327689563459856,6.377632208748988,0.08840909638303947,6.012305315690602,1.9168190891087797,0.0,3.0,1.0,0.0,1.0,0.0,10.143171159971367,59.74030977793075,18.996638730381164,0.8324407141301962,19.254823043534348,4.8157268856012845,0.0,8.0,3.0,0.0,3.0,0.0
304,2021-05-07,5.935319669822062,30.182634340293262,11.566129401340532,0.40076717102400844,10.650969387226413,3.2031003593853327,0.0,4.0,1.0,0.0,2.0,0.0,2.3765466571081753,16.0835465097835,6.20678069361149,0.08238900279737077,5.823370389830277,1.8718038948200126,0.0,3.0,1.0,0.0,1.0,0.0,10.089153742291527,60.666950057970645,18.983795119554003,0.8428952525527345,19.38079683740017,4.818176989015809,0.0,8.0,3.0,0.0,3.0,0.0
305,2021-05-08,5.7901178809290865,30.24823071841524,11.466104033186944,0.39311007719944197,10.583145192780366,3.1461820820645574,0.0,4.0,1.0,0.0,2.0,0.0,2.291638884350546,15.867841765595738,6.087336646696486,0.07768562943615158,5.725710996584768,1.8304885310404333,0.0,2.0,0.0,0.0,1.0,0.0,10.120780476537712,61.81930534045893,19.052950034484148,0.8376080850357455,19.604718020618957,4.786059473457616,0.0,8.0,3.0,0.0,3.0,0.0
306,2021-05-09,5.678288215431865,30.202207509889146,11.293147772598616,0.38545668273787587,10.481422174517702,3.0931198486367335,0.0,4.0,1.0,0.0,2.0,0.0,2.1825413804280163,15.586458694734311,5.9263584572653505,0.0724289123425618,5.590800445877097,1.7688695723488346,0.0,2.0,0.0,0.0,1.0,0.0,10.027757834561323,62.600179431829254,18.959637332822695,0.8209689054926232,19.80841434584844,4.754398637106728,0.0,9.0,3.0,0.0,3.0,0.0
307,2021-05-10,5.602281391232144,30.29269681543011,11.170189728382326,0.3740579790647083,10.427214930524567,3.0783556962329808,0.0,4.0,1.0,0.0,2.0,0.0,2.0689360851419982,15.345857609796106,5.7853060974751065,0.06731039993739843,5.4977278049517215,1.7292200291832283,0.0,2.0,0.0,0.0,1.0,0.0,9.940464548541177,63.70045412682012,18.94970294817088,0.8190706740773656,19.993354607986596,4.767223643693174,0.0,9.0,3.0,0.0,3.0,0.0
308,2021-05-11,5.48894919545047,30.12007131920143,11.036412610229092,0.36814712309738207,10.400502861685089,3.050755494337867,0.0,4.0,1.0,0.0,2.0,0.0,1.988254247442404,15.192633935265109,5.657654373990875,0.06208913920308835,5.353720385721786,1.7026142121496843,0.0,2.0,0.0,0.0,1.0,0.0,9.953484500748466,64.62446211192876,18.94227183176904,0.8245429219831834,20.304283006762265,4.747916802892442,0.0,9.0,3.0,0.0,3.0,0.0
309,2021-05-12,5.426312152772696,30.206890104036418,10.903635879483247,0.3714608005807151,10.322369014616752,3.006786574099805,0.0,4.0,1.0,0.0,2.0,0.0,1.9137489050111425,14.975106481578624,5.53386071491297,0.05673500771159281,5.275023036716405,1.662282096195107,0.0,2.0,0.0,0.0,1.0,0.0,9.895224625393679,65.91279259833607,18.979460761394225,0.8129115837976539,20.531555987640562,4.749438712573948,0.0,9.0,3.0,0.0,3.0,0.0
310,2021-05-13,5.287085097302207,30.115378352543093,10.794063258600715,0.3599857858169886,10.241454240487984,2.9773555760375614,0.0,4.0,1.0,0.0,2.0,0.0,1.816920599218981,14.670872348408277,5.3723534541494296,0.052205242960512176,5.123956070549565,1.6227429654481567,0.0,2.0,0.0,0.0,1.0,0.0,9.795132835747614,67.11057506835476,19.015916576265013,0.8358558799964764,20.72289422341958,4.756396878679707,0.0,9.0,3.0,0.0,3.0,0.0
311,2021-05-14,5.2043600718477006,30.115343247833252,10.682615590876992,0.35079223094497497,10.101733968478264,2.9406217518838775,0.0,4.0,1.0,0.0,2.0,0.0,1.7355232990956282,14.534997774048621,5.228827050189695,0.04865165527986512,5.001890066076584,1.5829957552765275,0.0,2.0,0.0,0.0,1.0,0.0,9.71832078585493,68.21999126464785,19.01008136661909,0.8394058500942083,20.762507954592746,4.726113049685727,0.0,9.0,3.0,0.0,3.0,0.0
